Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density,PCA1,PCA2,Cluster
217,217,crispy brown rice,124,1.1,0.2,0.3,0.5,27.5,2.9,2.3,2.3,0.0,0.086,1.0,0.0,0.034,0.046,0.0,0.084,0.7,0.0,0.051,0.0,0.0,0.043,0.0,9.0,0.067,0.4,28.2,0.0,90.6,76.2,0.034,0.5,42.6,-0.7864978291981006,-0.17196034598869533,2
218,218,bran flakes asda,109,0.6,0.2,19.5,3.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.8583213404075325,1.1815081472932774,2
219,219,amaranth cooked,251,3.9,0.0,0.0,0.0,46.0,0.0,9.3,5.2,0.0,0.095,184.9,0.0,0.048,0.025,0.0,0.033,0.6,0.0,0.3,0.0,0.0,0.5,0.0,115.6,0.4,5.2,159.9,2.1,364.1,332.1,0.074,2.1,185.2,0.8713501562674562,-1.3185205750032314,1
220,220,triticale,645,4.0,0.7,0.4,1.8,138.5,0.0,25.1,0.0,0.0,0.049,20.2,0.0,0.8,0.1,0.0,0.3,2.7,2.5,0.3,0.0,0.0,1.7,0.0,71.0,0.9,4.9,249.6,6.2,687.4,637.4,0.0,6.6,243.5,3.681708437008132,-1.899844911376789,1
221,221,barley raw,42,0.1,0.041,0.096,0.038,9.3,0.094,1.2,1.9,0.0,0.016,1.2,0.0,0.017,0.002,0.0,0.096,0.6,0.035,0.034,0.0,0.0,0.052,0.061,3.5,0.059,0.3,9.5,0.2,26.5,33.6,0.019,0.3,16.3,-1.2994293288260959,-0.11170866903479798,2
222,222,bulgur dry,171,0.7,0.1,0.06,0.3,37.9,0.2,6.1,9.2,0.0,0.071,4.5,0.0,0.1,0.076,0.0,0.018,2.6,0.5,0.2,0.0,0.0,0.093,0.044,17.5,0.2,1.2,82.0,1.5,150.0,205.0,0.073,1.0,72.6,0.168238800444847,-1.0115329577815912,2
223,223,cottonseed kernels roasted,754,54.1,14.5,10.3,26.9,32.6,0.0,48.6,8.2,0.0,0.073,6.9,0.0,1.1,0.3,0.0,0.4,4.5,0.7,1.2,13.4,0.0,0.0,0.0,149.0,1.8,8.0,655.6,3.2,1192.0,2011.5,0.0,8.9,313.9,9.00880515615828,-4.510640635324196,1
224,224,rice bran,373,24.6,4.9,8.9,8.8,58.6,1.1,15.8,24.8,0.0,0.036,7.2,0.0,3.2,0.028,0.0,0.3,40.1,8.7,4.8,0.0,0.0,5.8,0.051,67.3,0.9,21.9,921.6,16.8,1978.9,1752.3,0.018,7.1,213.0,7.794684787394624,-6.192022121422341,1
225,225,chaptti roti indian bread,491,2.5,2.5,99.9,17.5,0.089,68.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.551,3.2874789657904087,6.491383064697731,0
226,226,quinoa cooked,222,3.6,0.4,1.0,2.0,39.4,1.6,8.1,5.2,0.0,0.026,132.5,0.0,0.2,0.084,0.0,0.2,0.8,0.0,0.2,0.0,0.0,1.2,0.0,31.5,0.4,2.8,118.4,1.2,281.2,318.2,0.058,2.0,90.6,0.6126495747949032,-0.9843642199683479,2
227,227,dar vida swiss original,116,3.1,0.3,17.8,2.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,-0.9069566250458856,1.0835772373237762,2
228,228,teff cooked,255,1.6,0.0,0.0,0.0,50.0,0.0,9.8,7.1,0.0,0.053,188.8,0.0,0.5,0.016,0.0,0.056,2.3,0.0,0.2,0.0,0.0,0.0,0.0,123.5,0.6,5.2,126.0,7.2,302.4,269.6,0.0,2.8,197.2,0.7659278728277211,-1.2246705847887398,1
229,229,couscous dry,650,1.1,0.2,0.2,0.4,134.0,0.0,22.1,8.7,0.0,0.031,14.8,0.0,0.3,0.059,0.0,0.1,6.0,2.2,0.2,0.0,0.0,0.0,0.0,41.5,0.4,1.9,76.1,1.3,294.1,287.2,0.0,1.4,209.3,2.531755980146455,-1.2290929385731686,1
230,230,weetabix weetabix,2078,11.5,396.1,68.9,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,6.736445982349427,14.333010260637826,0
231,231,oat bran cooked,88,1.9,0.4,0.6,0.7,25.1,0.0,7.0,5.7,0.0,0.082,184.0,0.0,0.4,0.022,0.0,0.017,0.3,0.5,0.073,0.0,0.0,0.0,0.0,21.9,0.1,1.9,87.6,2.1,260.6,201.5,0.023,1.2,63.5,-0.09075403073042486,-0.8927292695471853,2
232,232,buckwheat cooked,155,1.0,0.2,0.3,0.3,33.5,1.5,5.7,4.5,0.0,0.053,127.1,0.0,0.079,0.066,0.0,0.087,1.6,0.6,0.1,0.0,0.0,0.2,0.031,11.8,0.2,1.3,85.7,0.7,117.6,147.8,0.044,1.0,57.8,-0.1300560551255825,-0.6952289709356685,2
233,233,millet puffed,74,0.7,0.1,0.2,0.4,16.8,0.1,2.7,0.6,0.0,0.076,0.5,0.0,0.072,0.044,0.0,0.099,0.9,0.0,0.08,0.0,0.0,0.1,0.029,1.7,0.1,0.6,22.3,0.0,55.9,8.4,0.084,0.3,23.1,-1.1476060594887223,-0.07950496215077836,2
234,234,oat bran raw,23,0.5,0.077,0.2,0.2,4.9,0.1,1.3,1.2,0.0,0.036,32.4,0.0,0.5,0.091,0.0,0.06,0.084,0.017,0.0,0.0,5.6,0.044,0.4,18.0,51.6,40.0,0.2,0.0,0.0,0.0,0.0,0.0,65.9,-1.5417942496301864,-0.02054997043485652,2
235,235,popcorn oil popped,64,4.8,0.8,1.1,2.6,5.0,0.027,0.8,0.9,0.0,0.018,0.1,0.0,0.074,0.052,0.0,0.099,0.1,0.1,0.067,0.086,0.0,0.3,0.08,0.4,0.062,0.2,8.7,0.051,21.9,20.0,0.03,0.3,12.109,-1.3103213103931717,0.12142112243965299,2
236,236,kamut cooked,251,1.6,0.0,0.0,0.0,52.4,0.0,11.1,6.7,0.0,0.038,105.6,0.0,0.2,0.017,0.0,0.06,4.7,0.0,0.1,0.0,0.0,0.0,0.0,17.2,0.4,3.5,96.3,2.1,304.4,347.4,0.058,3.0,92.5,0.8488463717817326,-1.21308106494366,1
237,237,wheat bran,125,2.5,0.4,0.4,1.3,37.4,0.2,9.0,24.8,0.0,0.015,5.7,0.0,0.3,0.005,0.0,0.3,7.9,1.3,0.8,0.0,0.0,0.9,0.01,42.3,0.6,6.1,354.4,6.7,587.5,685.6,0.066,4.2,122.1,2.6172046471854573,-3.4637395858956554,1
238,238,cheese popcorn,58,3.7,0.7,1.1,1.7,5.7,0.0,1.0,1.1,1.2,0.002,0.3,0.09,0.009,0.06,0.076,0.017,0.2,0.089,0.015,0.074,0.0,0.0,0.0,12.4,0.044,0.2,10.0,0.097,39.7,28.7,0.096,0.2,24.284,-1.2909525054403803,0.05821557022611885,2
239,239,raisin bran crunch kelloggs,90,0.5,0.0,0.0,0.0,21.2,9.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,-1.1782019215929553,0.18009325807459012,2
240,240,couscous cooked,176,0.3,0.091,0.063,0.1,36.5,0.2,6.0,2.2,0.0,0.054,113.9,0.0,0.026,0.087,0.0,0.092,1.5,0.6,0.058,0.0,0.0,0.2,0.046,12.6,0.065,0.6,12.6,0.1,34.5,91.1,0.01,0.4,58.2,-0.5293745704892306,-0.2604324198823507,2
241,241,multigrain cheerios general mills,4,0.005,0.0,0.08,0.095,1.0,0.2,0.038,0.1,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.248,-1.6300577602434518,0.0659147530195614,2
242,242,bulgur cooked,151,0.4,0.053,0.083,0.2,33.8,0.2,5.6,8.2,0.0,0.049,141.5,0.0,0.1,0.022,0.0,0.017,1.8,0.6,0.2,0.0,0.0,0.051,0.093,18.2,0.1,1.7,58.2,1.1,72.8,123.8,0.026,1.0,67.9,-0.17808621767546234,-0.7786003122392771,2
243,243,popcorn air popped,31,0.4,0.011,0.014,0.2,6.2,0.086,1.0,1.2,0.0,0.016,0.3,0.0,0.031,0.099,0.0,0.092,0.2,0.097,0.057,0.0,0.0,0.097,0.071,0.6,0.02,0.3,11.5,0.092,28.6,26.3,0.0,0.2,9.7,-1.3787078670274089,-0.07701621744742554,2
244,244,teff raw,708,4.6,0.9,1.1,2.1,141.1,3.6,25.7,15.4,0.0,0.053,17.0,0.0,0.8,0.0,0.0,0.5,6.5,1.8,0.9,0.0,0.0,0.2,0.03,347.4,1.6,14.7,355.1,17.8,828.0,824.1,0.038,7.0,548.9,5.11007867917648,-3.1712431754947197,1
245,245,spelt cooked,246,1.6,0.0,0.0,0.0,51.3,0.0,10.7,7.6,0.0,0.041,129.1,0.0,0.2,0.066,0.0,0.087,5.0,0.0,0.2,0.0,0.0,0.5,0.0,19.4,0.4,3.2,95.1,2.1,291.0,277.4,0.042,2.4,93.8,0.7216753103926605,-1.168543729607071,1
246,246,millet raw,756,8.4,1.4,1.5,4.3,145.7,0.0,22.0,17.0,0.0,0.013,17.3,0.0,0.8,0.2,0.0,0.6,9.4,1.7,0.8,0.0,0.0,0.1,0.027,16.0,1.5,6.0,228.0,3.3,570.0,390.0,0.0,3.4,215.1,3.896831495134384,-2.0910880848857945,1
247,247,popcorn unpopped,106,1.2,0.2,0.3,0.7,20.9,0.3,3.1,3.6,0.0,0.001,3.0,0.0,0.087,0.001,0.0,0.051,0.5,0.1,0.054,0.0,0.0,0.026,0.0,1.4,0.042,0.9,34.8,0.3,84.6,77.5,0.0,0.8,31.1,-0.7753113129002405,-0.3274378848320183,2
248,248,whole wheat cooked,150,1.0,0.1,0.1,0.5,33.2,0.2,4.8,3.9,0.0,0.6,202.3,0.0,0.2,0.085,0.0,0.1,2.2,0.4,0.2,0.0,0.0,0.6,0.056,16.9,0.2,1.5,53.2,1.4,167.0,171.8,0.025,1.2,61.3,-0.3024262099634766,-0.5622696518823079,2
249,249,wheat sprouted,214,1.4,0.2,0.2,0.6,45.9,0.0,8.1,1.2,0.0,0.026,51.6,0.0,0.2,0.023,0.0,0.2,3.3,1.0,0.3,2.8,0.0,0.0,0.0,30.2,0.3,2.3,88.6,2.0,216.0,182.5,0.004,1.8,91.9,0.11962348014489405,-0.6321427376766796,2
250,250,whole wheat dry,96,0.6,0.031,0.095,0.3,21.1,0.1,3.1,2.7,0.0,0.036,2.8,0.0,0.1,0.053,0.0,0.087,1.4,0.3,0.1,0.0,0.0,0.4,0.092,11.2,0.1,0.9,34.2,0.9,106.1,108.9,0.031,0.7,39.6,-0.7831231037302318,-0.3486298717665594,2
251,251,caramel popcorn,122,3.6,1.0,0.8,1.3,22.4,15.1,1.1,1.5,1.4,0.069,0.8,0.066,0.044,0.079,0.0,0.086,0.6,0.018,0.052,0.0,0.0,0.3,0.094,12.2,0.054,0.5,9.9,0.1,23.5,30.8,0.067,0.2,41.396,-0.9185204988801153,0.25702530711196075,2
252,252,wheat puffed,44,0.1,0.025,0.0,0.0,9.6,0.0,1.8,0.5,0.0,0.03,0.4,0.0,0.3,0.092,0.0,0.2,4.2,0.092,0.041,0.0,0.0,0.0,0.0,3.4,0.086,3.8,17.4,0.2,42.6,41.8,0.084,0.3,19.2,-1.2722789493497155,-0.10589354468950561,2
253,253,roggenmischbrot sonnenblumenkerne aldi,82,3.1,9.9,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,-1.39732630060448,0.4345270803169671,2
254,254,wheat germ,112,3.0,0.5,0.4,1.9,16.1,0.0,7.2,4.1,0.0,0.037,3.4,0.0,0.6,0.087,0.0,0.2,2.1,0.7,0.4,0.0,0.0,0.0,0.0,12.1,0.2,1.9,74.1,4.1,261.0,276.5,0.056,3.8,44.4,-0.0840048689420583,-0.7980234970703372,2
255,255,microwave popcorn,465,26.3,12.7,9.2,3.6,49.8,0.3,7.3,8.7,0.0,0.6,0.8,0.7,0.072,0.073,0.034,0.0,0.073,1.4,0.2,0.3,0.0,0.0,2.5,0.052,20.0,0.2,1.8,95.7,0.7,239.3,341.9,0.004,93.352,0.8932367657413648,0.24572642131707512,2
256,256,millet cooked,207,1.7,0.3,0.3,0.9,41.2,0.2,6.1,2.3,0.0,0.046,124.3,0.0,0.2,0.088,0.0,0.1,2.3,0.3,0.2,0.0,0.0,0.019,0.021,5.2,0.3,1.1,76.6,0.5,174.0,107.9,0.094,1.6,57.6,-0.15053287328441792,-0.4837788139897991,2
257,257,kamut raw,627,4.1,0.4,0.4,1.1,130.9,15.2,27.3,16.9,0.0,0.012,20.4,0.035,0.0,1.1,0.0,0.0,0.3,11.8,1.7,0.5,0.0,0.0,1.1,0.043,44.6,1.0,8.2,249.2,5.3,718.0,829.6,0.1,180.788,3.629334446632063,-1.7609799127302697,1
258,258,wheat durum,651,4.7,0.9,0.7,1.9,136.6,0.0,26.3,0.0,0.0,0.032,21.0,0.0,0.8,0.054,0.0,0.2,12.9,1.8,0.8,0.0,0.0,0.0,0.0,65.3,1.1,6.8,276.5,5.8,975.4,827.5,0.2,8.0,239.7,4.165658983342122,-2.222022392578515,1
259,259,sorghum,651,6.3,0.9,1.9,2.6,143.3,0.0,21.7,12.1,0.0,0.045,17.7,0.0,0.5,0.0,0.0,0.3,5.6,0.0,0.0,0.0,0.0,0.0,0.0,53.8,0.0,8.4,0.0,0.0,551.0,672.0,0.0,0.0,245.6,3.1439359091691363,-1.3463827127054908,1
260,260,white wheat,657,3.3,0.5,0.4,1.4,145.7,0.8,21.7,23.4,0.0,0.094,18.4,0.0,0.7,0.058,0.0,0.2,8.4,1.8,0.7,0.0,0.0,1.9,0.089,61.4,0.7,8.8,178.6,7.3,681.6,829.4,0.0,6.4,264.3,4.428312745694593,-2.893615479557815,1
261,261,rye,571,2.8,0.3,0.4,1.3,128.2,1.7,17.5,25.5,0.0,0.078,17.9,0.0,0.5,0.036,0.0,0.4,7.2,2.5,0.5,0.0,0.0,1.4,0.092,40.6,0.6,4.4,185.9,4.4,561.1,861.9,0.032,4.5,219.0,4.112151393938728,-2.9846565720739853,1
262,262,spelt raw,588,4.2,0.7,0.8,2.2,122.1,11.9,25.4,18.6,0.0,0.076,19.2,0.0,0.6,0.056,0.0,0.2,11.9,1.9,0.4,0.0,0.0,1.4,0.037,47.0,0.9,7.7,236.6,5.2,697.7,675.1,0.051,5.7,225.0,4.24953886913175,-2.6647086854381525,1
263,263,buckwheat raw,41,0.4,0.007,0.1,0.1,8.6,0.0,1.6,1.2,0.0,0.054,1.2,0.0,0.054,0.03,0.0,0.015,0.8,0.1,0.005,0.0,0.0,0.0,0.0,2.2,0.1,0.3,27.7,0.2,41.6,55.2,0.094,0.3,14.3,-1.20568960862071,-0.18479772791219906,2
264,264,honey cereali general mills,104,2.0,21.2,3.0,188.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.3644659566697004,6.082524501649719,0
265,265,barley cooked,193,0.7,0.1,0.039,0.3,44.3,0.4,3.5,6.0,0.0,0.064,108.0,0.0,0.1,0.008,0.0,0.037,3.2,0.2,0.2,0.0,0.0,0.098,0.057,17.3,0.2,2.1,34.5,0.4,84.8,146.0,0.073,1.3,73.9,-0.26199027049184626,-0.5078122881753377,2
266,266,oats,39,0.7,0.1,0.2,0.3,6.6,0.0,1.7,1.1,0.0,0.074,0.8,0.0,0.01,0.085,0.0,0.026,0.016,0.1,0.032,0.0,0.0,0.0,0.0,5.4,0.006,0.5,17.7,0.5,52.3,42.9,0.0,0.4,16.0,-1.2744752520606566,-0.11758071736113496,2
267,267,amaranth raw,37,0.7,0.1,0.2,0.3,6.5,0.2,1.4,0.7,0.0,0.077,1.1,0.0,0.084,0.065,0.0,0.004,0.073,0.1,0.024,0.4,0.0,0.1,0.0,15.9,0.048,0.8,24.8,0.3,55.7,50.8,0.05,0.3,26.4,-1.2649647382103717,-0.12418969562754308,2
268,268,semolina,601,1.8,0.3,0.2,0.7,121.6,0.0,21.2,6.5,0.0,0.097,21.2,0.0,1.4,0.3,0.0,1.0,10.0,1.0,0.2,0.0,0.0,0.4,0.0,28.4,0.3,7.3,78.5,1.0,227.1,310.6,0.1,1.8,186.8,2.295939880496489,-1.1449399136924445,1
269,269,quinoa dry,221,3.6,0.4,1.0,2.0,38.5,0.0,8.5,4.2,0.0,0.026,8.0,0.0,0.2,0.1,0.0,0.2,0.9,0.5,0.3,0.0,0.0,1.5,0.0,28.2,0.4,2.7,118.2,1.2,274.2,337.8,0.056,1.9,85.7,0.6078152994883452,-0.9888509776800353,2
270,270,wheat shredded,155,1.0,0.2,0.2,0.6,36.2,0.4,5.2,5.5,0.0,0.086,2.8,0.0,0.1,0.002,0.0,0.01,2.4,0.1,0.5,4.6,0.0,0.0,0.041,23.0,0.2,1.4,61.2,1.2,170.2,173.0,0.06,1.4,76.9,-0.15881164872707562,-0.6728248395002081,2
271,271,cattail,5,0.0,0.0,0.0,0.0,1.0,0.074,0.2,0.9,0.0,0.031,17.6,0.0,0.075,0.005,0.0,0.054,0.082,0.089,0.012,0.1,0.0,0.0,0.021,10.3,0.03,0.2,12.0,0.1,8.6,58.7,0.091,0.064,12.7,-1.4553421108279077,-0.09786046034970948,2
272,272,peanut granola bar,116,5.7,0.8,1.7,2.9,15.0,8.2,2.4,0.7,0.0,0.006,0.6,0.062,0.006,0.01,0.0,0.008,0.5,0.1,0.023,0.012,0.0,1.3,0.095,9.8,0.02,0.6,13.2,0.3,33.4,69.8,0.061,0.3,34.218,-0.8850947109407281,0.1932282112492313,2
273,273,vanilla bluberry bar kind,49,1.4,8.4,2.5,0.7,0.9,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,-1.4376180810184778,0.402553971189539,2
274,274,coconut granola bar,150,9.1,6.4,1.4,0.9,15.6,9.7,1.5,1.8,0.0,0.006,1.7,0.0,0.041,0.008,0.053,0.064,0.1,0.0,0.056,0.1,0.0,0.019,0.072,11.9,0.045,0.5,15.8,0.0,43.6,71.9,0.053,0.3,40.5,-0.8131363939169981,0.23569177281340362,2
275,275,almond granola bar,119,6.1,3.0,1.9,0.9,14.9,0.0,1.8,1.2,0.0,0.067,0.7,0.0,0.031,0.009,0.0,0.0,0.1,0.1,0.077,0.0,0.0,0.0,0.0,7.7,0.017,0.6,19.4,0.3,54.7,65.5,0.06,0.4,32.3,-0.9614927725439822,0.0515013912436536,2
276,276,chocolate chip granola bar,105,3.9,2.7,0.6,0.3,17.3,0.0,1.8,1.1,0.0,0.062,0.6,0.0,0.076,0.014,0.0,0.071,0.1,0.1,0.057,0.1,0.0,0.0,0.0,18.5,0.008,0.7,17.3,0.4,49.0,60.2,0.018,0.5,43.38,-1.0324236955632076,-0.026081935295235302,2
277,277,fruit granola bar,82,0.2,0.034,0.032,0.093,18.6,13.3,1.4,1.8,0.0,0.028,3.3,0.0,0.006,0.007,0.002,0.009,0.034,0.0,0.4,0.4,0.0,0.071,0.099,0.7,0.003,1.0,12.0,0.0,29.3,52.8,0.052,0.3,24.1,-0.9999092452253586,0.0595013828794936,2
278,278,granola bar,99,4.2,0.5,0.9,2.5,13.5,6.0,2.1,1.1,0.0,0.084,0.8,0.0,0.059,0.011,0.0,0.061,0.3,0.2,0.003,0.2,0.0,0.4,0.022,12.8,0.081,0.6,20.4,0.4,58.2,70.6,0.027,0.4,34.5,-0.9465352519719717,0.05532527660621801,2
279,279,peanut bar,209,13.5,1.9,6.7,4.3,19.0,16.9,6.2,1.6,0.0,0.059,0.6,0.0,0.051,0.042,0.0,0.093,3.2,0.3,0.089,0.0,0.0,1.6,0.0,31.2,0.3,0.4,44.0,0.5,123.2,162.8,0.043,1.6,71.9,0.029486555974882495,0.29746998410341885,2
280,280,milk cereal bar,103,2.7,2.3,0.3,0.01,18.0,11.5,1.6,0.1,1.5,0.087,2.2,0.085,0.2,0.094,0.046,0.2,2.0,0.1,0.2,3.9,0.027,0.1,0.002,102.5,0.028,1.5,5.3,0.055,38.8,63.5,0.041,0.2,130.334,-1.02395314435074,0.19935773212654234,2
281,281,almond rice bar,128,5.7,1.1,2.1,2.2,18.1,0.0,2.0,1.0,0.0,0.0,1.9,0.0,0.4,0.0,0.0,0.4,4.9,0.2,0.5,3.2,0.0,0.0,0.0,20.7,0.057,1.8,19.9,0.4,46.8,64.1,0.0,1.5,52.5,-0.9080012692266256,0.068951060101318,2
282,282,fruit nut squares,55,1.3,0.1,0.2,1.0,10.3,6.4,0.3,0.3,0.0,0.086,1.9,0.0,0.033,0.021,0.0,0.014,0.008,0.099,0.049,0.065,0.0,0.004,0.068,2.4,0.054,0.1,3.5,0.052,7.6,11.5,0.068,0.034,14.762,-1.3561502070809666,0.17154123590519096,2
283,283,rice wheat cereal bar,90,2.0,0.0,1.4,0.5,16.0,7.0,2.0,0.4,0.0,0.1,1.7,0.0,0.2,0.013,0.0,0.2,2.0,0.018,0.2,0.0,0.0,0.6,0.058,6.8,0.01,0.6,10.1,0.3,29.9,31.5,0.097,0.4,27.8,-1.079586414533767,0.13963109933021361,2
284,284,crisped rice bar,113,3.8,1.5,1.1,1.0,20.4,0.0,1.4,0.6,0.0,0.01,2.0,0.0,0.1,0.019,0.0,0.2,2.0,0.0,0.2,0.0,0.0,0.0,0.0,5.9,0.045,1.8,13.4,0.3,37.5,47.0,0.02,0.2,33.9,-1.0524895720211223,0.06486579587630815,2
285,285,brown rice raw,685,5.4,1.1,2.0,1.9,142.9,1.6,14.7,6.5,0.0,0.086,19.2,0.0,0.7,0.014,0.0,0.2,9.4,2.8,0.9,0.0,0.0,2.2,0.024,42.6,0.5,2.7,264.6,6.9,616.1,412.6,0.038,3.7,214.8,3.222002501109442,-1.5982380421150597,1
286,286,rice pilaf cooked,352,8.8,1.8,3.7,3.0,61.1,0.6,7.0,1.4,0.0,1.0,158.2,0.055,0.4,0.0,0.0,0.012,4.4,0.6,0.3,0.0,0.0,0.6,0.0,69.0,0.1,2.0,26.2,0.7,114.2,164.2,0.049,0.9,149.399,0.2832328450422858,0.024755340127868803,2
287,287,beef flavored rice raw,657,2.3,0.0,0.0,0.0,139.1,0.0,19.8,2.9,0.0,2.4,15.1,0.0,1.3,0.0,0.0,0.2,9.7,1.0,0.3,0.0,0.0,0.3,0.0,58.6,0.3,5.2,62.2,1.7,228.8,309.3,0.068,2.5,227.9,2.2443026797445627,-0.8626929229120692,1
288,288,wild rice cooked,166,0.6,0.078,0.03,0.3,35.0,1.2,6.5,3.0,0.0,0.008,121.2,0.0,0.044,0.051,0.0,0.1,2.1,0.3,0.2,0.0,0.0,0.4,0.047,4.9,0.2,1.0,52.5,0.5,134.5,165.6,0.016,2.2,51.0,-0.21899833675606956,-0.5434981144035742,2
289,289,wild rice raw,571,1.7,0.2,0.3,1.1,119.8,4.0,23.6,9.9,0.0,0.051,12.4,0.0,0.2,0.2,0.0,0.4,10.8,1.7,0.6,0.0,0.0,1.3,0.004,33.6,0.8,3.1,283.2,2.1,692.8,683.2,0.025,9.5,191.7,3.906882851908422,-2.5559210202040363,1
290,290,congee with pork shrimp and squid plus egg,178,0.3,39.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1.0635859568347614,1.099535715995041,2
291,291,white rice pasta cooked,246,5.7,1.1,2.3,1.9,43.3,0.0,5.1,5.1,2.0,1.1,144.9,0.0,0.2,0.074,0.0,0.2,3.6,0.6,0.2,0.4,0.0,0.0,0.0,16.2,0.048,1.9,24.2,0.4,74.7,84.8,0.0,0.6,77.7,-0.19062280146580254,-0.19616060232835594,2
292,292,chicken flavored rice raw,601,2.2,0.7,0.6,0.8,127.3,4.0,17.9,2.0,0.0,2.1,13.8,0.0,1.0,0.0,0.0,0.2,8.6,0.9,0.3,0.0,0.0,0.3,0.0,30.2,0.3,4.7,52.1,1.7,211.7,257.0,0.011,2.3,184.3,1.8884520537833172,-0.5773692452890914,1
293,293,instant white rice raw,361,0.9,0.1,0.1,0.2,78.2,0.026,7.4,1.8,0.0,0.039,8.0,0.0,0.9,0.3,0.0,0.044,6.7,0.4,0.1,0.0,0.0,0.079,0.095,20.9,0.2,6.0,13.3,0.9,112.1,25.7,0.011,1.4,115.2,0.02223237681554519,-0.10291448725910124,2
294,294,rice crisps,107,0.4,0.065,0.017,0.09,24.1,2.3,1.8,0.2,0.0,0.2,1.1,0.2,0.6,0.0,0.0,0.7,7.3,0.006,0.8,12.9,0.0,0.003,0.0,1.4,0.08,2.9,6.7,0.3,26.9,30.2,0.096,0.3,43.9,-1.1119346024151195,0.03679513046205694,2
295,295,parboiled white rice raw,692,1.9,0.5,0.5,0.6,149.6,0.6,13.9,3.3,0.0,0.055,18.2,0.0,1.1,0.5,0.0,0.054,9.3,1.2,0.8,0.0,0.0,0.088,0.078,131.4,0.5,6.2,50.0,1.9,283.1,321.9,0.038,1.9,306.3,2.1047376882536115,-0.5949830319191467,1
296,296,instant white rice cooked,193,0.8,0.088,0.1,0.032,41.4,0.0,3.6,1.0,0.0,0.001,118.8,0.0,0.1,0.1,0.0,0.059,2.9,0.075,0.059,0.0,0.0,0.008,0.0,13.2,0.088,2.9,8.3,0.6,61.1,14.9,0.006,0.8,62.9,-0.7710116020730682,-0.02346624521567377,2
297,297,rice pilaf raw,732,2.8,0.0,0.0,0.0,155.7,3.1,21.3,2.4,0.0,2.7,16.4,0.088,1.2,0.0,0.0,0.2,12.5,1.5,0.8,0.0,0.0,0.066,0.0,169.3,0.3,5.0,65.3,1.8,314.2,383.5,0.037,2.1,356.56,2.7074151328148357,-0.8881317467321304,1
298,298,rice cracker cake,111,1.2,0.2,0.4,0.4,23.0,0.2,2.0,1.2,0.0,0.097,1.6,0.0,0.011,0.092,0.0,0.049,2.2,0.0,0.057,0.0,0.0,0.4,0.063,3.1,0.1,0.4,37.1,0.0,101.9,121.1,0.06,0.8,30.9,-0.8076612634276731,-0.2341791623722027,2
